,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
1,1,[0 1 0 0 0 0 0 0 0 1 0 0],2,2
2,2,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
3,3,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
4,4,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
5,5,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
6,6,[0 0 0 0 0 0 1 0 0 1 0 0],4,2
7,7,[1 0 0 0 0 0 0 0 1 0 1 0],2,4
8,8,[1 0 0 0 0 0 0 0 0 1 0 0],2,2
9,9,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
10,10,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
11,11,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
12,12,[0 1 1 1 0 1 0 1 0 0 0 1],2,2
13,13,[0 1 0 0 0 0 1 0 1 0 1 0],2,4
14,14,[0 0 0 0 0 0 1 0 1 0 1 0],4,2
15,15,[0 0 1 0 0 0 1 0 0 0 0 1],2,2
16,16,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
17,17,[0 0 0 0 0 0 0 0 0 0 0 0],3,4
18,18,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
19,19,[1 1 0 0 0 0 0 0 1 0 0 0],2,2
20,20,[0 0 0 0 0 0 0 0 1 0 0 0],2,4
21,21,[1 1 0 0 0 0 1 0 1 0 1 0],2,2
22,22,[0 1 0 0 0 0 0 0 1 0 1 0],4,2
23,23,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
24,24,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
25,25,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
26,26,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
27,27,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
28,28,[0 1 0 0 0 0 1 0 1 0 1 0],2,4
29,29,[1 1 1 1 1 1 0 0 0 0 0 1],1,2
30,30,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
31,31,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
32,32,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
33,33,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
34,34,[1 0 1 0 0 0 1 0 0 0 1 1],2,2
35,35,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
36,36,[0 1 0 0 0 0 0 0 1 0 0 0],2,2
37,37,[0 0 0 0 0 0 0 0 0 0 0 0],2,4
38,38,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
39,39,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
40,40,[0 0 0 0 0 0 1 0 0 0 0 0],2,2
41,41,[1 0 0 0 0 0 0 0 1 0 1 0],2,4
42,42,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
43,43,[1 0 0 0 0 0 0 0 0 0 1 0],2,2
44,44,[1 1 0 0 0 0 1 0 0 0 1 0],2,2
45,45,[0 1 0 0 0 0 1 1 1 1 1 0],2,2
46,46,[1 1 0 0 0 0 0 0 1 0 1 0],2,2
47,47,[0 0 0 0 0 0 1 0 1 0 1 0],2,2
48,48,[0 0 1 0 1 1 1 0 0 1 0 1],2,2
49,49,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
50,50,[0 1 0 0 0 0 1 1 0 0 1 0],2,2
