,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
1,1,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
2,2,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
3,3,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
4,4,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
5,5,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
6,6,[1 0 1 0 0 0 0 0 0 0 0 0],1,1
7,7,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
8,8,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
9,9,[1 1 1 1 0 1 1 1 0 0 1 1],1,1
10,10,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
11,11,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
12,12,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
13,13,[1 0 1 0 0 0 1 0 0 0 0 1],1,1
14,14,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
15,15,[0 0 1 0 0 0 0 0 0 0 0 1],1,1
16,16,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
17,17,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
18,18,[0 1 0 0 0 0 0 0 1 0 1 0],3,1
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
20,20,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
21,21,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
22,22,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
23,23,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
24,24,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
25,25,[0 0 1 0 1 1 1 0 0 1 0 1],1,1
26,26,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
27,27,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
28,28,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
29,29,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
30,30,[1 1 0 0 0 0 0 0 0 0 1 0],1,1
31,31,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
32,32,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
33,33,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
34,34,[0 0 0 0 0 0 1 0 1 0 1 0],3,1
35,35,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
36,36,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
37,37,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
38,38,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
39,39,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
40,40,[0 0 0 0 0 0 1 0 0 0 0 0],1,1
41,41,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
42,42,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
43,43,[1 0 0 0 0 0 1 0 1 0 1 0],3,1
44,44,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
45,45,[0 1 0 0 0 0 1 0 1 0 1 0],1,1
46,46,[1 1 0 0 0 0 1 1 0 1 1 1],1,1
47,47,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
48,48,[0 1 0 0 0 0 1 0 1 0 1 0],3,1
49,49,[0 1 1 0 0 0 0 0 1 0 0 0],1,1
50,50,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
