,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[0 0 1 0 0 1 0 0 0 0 0 0],2,2
1,1,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
2,2,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
3,3,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
4,4,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
5,5,[1 0 0 0 0 0 0 0 0 0 1 0],2,2
6,6,[0 1 0 0 0 0 0 0 1 0 0 0],2,2
7,7,[1 0 0 0 0 0 0 0 0 1 0 0],2,2
8,8,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
9,9,[1 1 0 0 0 0 0 0 1 0 1 0],2,2
10,10,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
11,11,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
12,12,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
13,13,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
14,14,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
15,15,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
16,16,[1 0 0 0 0 0 1 0 0 0 1 1],2,2
17,17,[0 1 1 0 0 1 1 0 0 0 0 0],2,2
18,18,[1 0 1 0 0 0 1 0 0 0 1 1],2,2
19,19,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
20,20,[0 1 0 0 0 0 0 0 1 0 1 0],4,2
21,21,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
22,22,[1 1 1 0 0 0 0 1 0 1 0 0],2,2
23,23,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
24,24,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
25,25,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
26,26,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
27,27,[0 1 0 0 0 0 1 1 1 0 0 0],2,2
28,28,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
29,29,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
31,31,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
32,32,[1 0 0 0 0 0 1 0 0 0 1 0],2,2
33,33,[1 0 0 0 0 0 0 0 1 0 1 0],2,2
34,34,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
35,35,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
36,36,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
37,37,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
38,38,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
39,39,[1 1 0 0 0 0 0 0 1 1 1 0],2,2
40,40,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
41,41,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
42,42,[1 0 0 0 0 0 1 0 0 0 1 0],2,2
43,43,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
44,44,[0 1 0 0 0 0 0 0 0 1 0 0],2,2
45,45,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
46,46,[0 1 0 0 0 0 1 0 0 1 1 0],2,2
47,47,[0 0 0 0 0 0 1 0 0 0 1 0],2,4
48,48,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
49,49,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
50,50,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
