,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 1 1 1 1 0 0 0 0 0 1],1,2
1,1,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
2,2,[0 0 0 0 0 0 1 0 1 0 1 0],2,4
3,3,[1 1 0 0 0 0 0 0 0 1 0 0],2,2
4,4,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
5,5,[1 0 0 0 0 0 0 0 0 0 1 0],2,2
6,6,[1 1 0 0 0 0 1 0 0 0 0 0],4,2
7,7,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
8,8,[0 0 0 1 0 0 0 0 0 0 1 0],2,4
9,9,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
10,10,[0 1 0 0 0 0 1 0 0 1 1 0],2,2
11,11,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
12,12,[1 0 0 0 0 0 0 0 0 1 0 0],2,2
13,13,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
14,14,[1 1 0 0 0 0 0 0 1 1 1 0],2,2
15,15,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
16,16,[0 0 0 1 0 0 0 0 0 0 0 0],2,4
17,17,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
18,18,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
19,19,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
20,20,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
21,21,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
22,22,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
23,23,[1 1 0 0 0 0 0 0 1 0 0 0],2,2
24,24,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
25,25,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
26,26,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
27,27,[1 0 0 0 0 0 1 0 1 1 1 0],2,2
28,28,[0 1 0 0 0 0 0 0 1 0 1 0],4,4
29,29,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
30,30,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
31,31,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
32,32,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
33,33,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
34,34,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
35,35,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
36,36,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
37,37,[0 1 1 0 0 1 1 0 0 0 0 0],2,2
38,38,[1 1 0 0 0 0 1 0 1 0 1 0],2,2
39,39,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
40,40,[0 1 0 0 0 0 0 0 1 0 1 0],2,4
41,41,[1 1 0 0 0 0 0 0 0 0 0 0],4,2
42,42,[0 0 1 0 0 0 1 0 0 0 1 0],2,2
43,43,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
44,44,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
45,45,[0 1 0 0 0 0 1 0 1 0 1 0],4,2
46,46,[0 0 0 0 0 0 0 0 0 0 0 0],3,4
47,47,[0 0 0 0 0 0 0 0 0 0 0 0],3,4
48,48,[0 1 1 0 0 0 0 0 0 1 0 0],2,2
49,49,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
50,50,[1 0 0 0 0 0 0 0 1 0 0 0],4,2
