,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[0 1 0 0 0 0 1 0 0 0 1 0],1,1
1,1,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
2,2,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
3,3,[0 1 0 0 0 0 0 0 1 0 1 0],3,1
4,4,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
5,5,[1 1 0 0 0 0 1 1 0 1 1 1],1,1
6,6,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
7,7,[0 1 1 0 0 0 0 0 0 0 0 0],1,1
8,8,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
9,9,[1 0 0 0 0 0 1 0 1 0 1 0],3,1
10,10,[0 0 0 1 0 1 0 0 0 0 0 0],1,1
11,11,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
12,12,[1 1 1 0 0 0 0 0 1 0 1 0],1,1
13,13,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
14,14,[0 1 0 0 0 0 1 0 1 0 1 0],3,1
15,15,[1 1 1 0 0 0 0 1 0 1 0 0],1,1
16,16,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
17,17,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
18,18,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
19,19,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
20,20,[1 0 0 0 0 0 1 0 1 1 1 0],1,1
21,21,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
22,22,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
23,23,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
24,24,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
25,25,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
26,26,[1 0 0 0 0 0 1 0 1 0 1 0],1,1
27,27,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
28,28,[1 1 0 0 0 0 1 0 1 1 1 0],1,1
29,29,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
30,30,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
31,31,[0 1 0 0 0 0 0 0 0 0 0 0],3,3
32,32,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
33,33,[1 1 0 0 0 0 0 0 0 0 0 0],3,1
34,34,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
35,35,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
36,36,[0 0 1 1 0 1 0 0 0 0 0 1],1,1
37,37,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
38,38,[0 0 0 0 0 0 1 0 0 0 1 0],1,3
39,39,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
40,40,[1 1 0 0 0 0 0 0 0 1 0 0],1,1
41,41,[1 1 0 0 0 0 1 0 1 0 1 0],1,1
42,42,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
43,43,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
44,44,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
45,45,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
46,46,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
47,47,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
48,48,[0 1 0 0 0 0 0 0 1 0 0 0],1,3
49,49,[1 0 0 0 0 0 0 0 1 0 1 1],1,1
50,50,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
