,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[0 0 0 1 0 1 0 0 0 0 0 0],2,2
1,1,[1 1 0 0 0 0 0 0 0 0 0 0],4,2
2,2,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
3,3,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
4,4,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
5,5,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
6,6,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
7,7,[1 0 0 0 0 0 1 0 1 0 1 0],2,2
8,8,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
9,9,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
10,10,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
11,11,[1 0 0 0 0 0 0 1 0 0 0 0],2,2
12,12,[0 1 0 0 0 0 0 0 1 0 1 0],4,2
13,13,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
14,14,[0 0 0 0 0 0 1 0 0 0 1 0],4,2
15,15,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
16,16,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
17,17,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
18,18,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
19,19,[1 1 0 0 0 0 1 0 1 0 1 0],2,2
20,20,[0 1 1 0 0 1 1 0 0 0 0 0],2,2
21,21,[1 0 1 0 0 0 0 0 0 0 0 0],2,2
22,22,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
23,23,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
24,24,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
25,25,[0 1 0 0 0 0 1 0 0 0 1 0],2,2
26,26,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
27,27,[1 0 0 0 0 0 0 0 0 1 0 0],2,2
28,28,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
29,29,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
30,30,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
31,31,[0 1 0 0 0 0 1 1 0 0 1 0],2,2
32,32,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
33,33,[1 1 1 0 0 0 0 0 1 0 1 0],2,2
34,34,[1 1 1 0 0 0 0 1 0 1 0 0],2,2
35,35,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
36,36,[0 0 0 0 0 0 1 0 0 1 0 0],2,4
37,37,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
38,38,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
39,39,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
40,40,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
41,41,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
42,42,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
43,43,[1 0 0 0 0 0 1 0 1 1 1 0],2,2
44,44,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
45,45,[1 0 0 0 0 0 1 0 0 0 1 0],2,2
46,46,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
47,47,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
48,48,[1 1 0 0 0 0 1 0 1 0 1 0],2,2
49,49,[0 1 0 0 0 0 1 1 1 1 1 0],2,2
50,50,[1 1 0 0 0 0 0 0 0 0 1 0],2,2
