,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
1,1,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
2,2,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
3,3,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
4,4,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
5,5,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
6,6,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
7,7,[0 0 1 0 0 0 1 0 0 0 1 0],2,2
8,8,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
9,9,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
10,10,[0 1 0 0 0 0 0 0 1 0 1 0],4,2
11,11,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
12,12,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
13,13,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
14,14,[0 1 0 0 0 0 1 0 1 0 1 0],4,2
15,15,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
16,16,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
17,17,[1 1 1 1 1 1 0 0 0 0 0 1],1,2
18,18,[1 0 0 0 0 0 1 0 0 0 1 0],2,2
19,19,[1 1 0 0 0 0 1 0 1 0 1 0],2,2
20,20,[0 0 0 0 0 0 0 0 0 1 0 0],4,4
21,21,[1 1 0 0 0 0 0 0 0 1 0 0],2,2
22,22,[0 0 1 0 0 0 0 0 0 0 0 1],2,2
23,23,[1 1 1 0 1 0 1 1 0 1 1 0],2,2
24,24,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
25,25,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
26,26,[0 1 0 0 0 0 1 0 1 0 1 0],2,2
27,27,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
28,28,[1 0 0 0 0 0 1 0 0 0 1 0],2,2
29,29,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
30,30,[1 1 1 0 0 0 0 1 0 1 0 0],2,2
31,31,[1 1 0 0 0 0 0 0 1 1 1 0],2,2
32,32,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
33,33,[0 1 1 0 0 0 0 0 1 0 0 0],2,2
34,34,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
35,35,[0 0 0 0 0 0 0 0 0 0 0 0],2,4
36,36,[0 1 1 0 0 0 0 0 0 1 0 0],2,2
37,37,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
38,38,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
39,39,[1 1 0 0 0 0 0 0 1 0 0 0],2,2
40,40,[1 1 1 0 0 0 0 0 0 0 1 0],2,2
41,41,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
42,42,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
43,43,[0 1 0 0 0 0 0 0 0 1 0 0],2,2
44,44,[0 0 0 0 0 0 1 0 1 0 1 0],4,4
45,45,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
46,46,[1 0 0 0 0 0 0 0 1 0 1 0],2,2
47,47,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
48,48,[0 0 0 0 0 0 1 0 1 0 1 0],2,4
49,49,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
50,50,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
