,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 1 0 0 1 0 0],1,1
1,1,[0 0 0 0 0 0 0 0 0 1 0 0],3,3
2,2,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
3,3,[0 0 0 0 0 0 1 0 0 0 1 0],3,1
4,4,[1 0 0 0 0 0 0 0 1 0 1 0],1,1
5,5,[0 0 0 0 0 0 1 0 1 0 1 0],3,3
6,6,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
7,7,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
8,8,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
9,9,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
10,10,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
11,11,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
12,12,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
13,13,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
14,14,[0 1 0 0 0 0 0 0 0 1 0 0],1,1
15,15,[1 1 0 0 0 0 1 1 0 1 1 1],1,1
16,16,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
17,17,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
18,18,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
20,20,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
21,21,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
22,22,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
23,23,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
24,24,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
25,25,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
26,26,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
27,27,[1 0 0 0 0 0 0 0 1 0 1 0],1,1
28,28,[0 0 1 0 0 0 1 0 0 0 0 1],1,1
29,29,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
31,31,[1 0 0 0 0 0 0 1 0 0 0 0],1,1
32,32,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
33,33,[1 1 1 1 1 1 0 0 0 0 0 1],0,1
34,34,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
35,35,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
36,36,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
37,37,[1 0 1 0 0 0 1 0 0 0 0 1],1,1
38,38,[1 0 0 0 0 0 1 0 1 1 1 0],1,1
39,39,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
40,40,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
41,41,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
42,42,[0 0 0 0 0 0 1 0 0 1 0 0],1,3
43,43,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
44,44,[0 1 0 0 0 0 1 0 1 0 1 0],3,1
45,45,[1 0 1 1 0 1 0 0 0 0 0 1],1,1
46,46,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
47,47,[1 1 1 1 0 1 1 1 0 0 1 1],1,1
48,48,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
49,49,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
50,50,[0 1 0 0 0 0 1 0 1 0 1 0],1,1
