,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
1,1,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
2,2,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
3,3,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
4,4,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
5,5,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
6,6,[1 0 0 0 0 0 0 0 0 0 1 0],2,2
7,7,[1 1 0 0 0 0 1 0 1 0 1 0],2,2
8,8,[1 1 0 0 0 0 1 0 0 0 0 0],4,2
9,9,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
10,10,[0 0 0 0 0 0 1 0 0 0 1 0],2,4
11,11,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
12,12,[1 0 0 0 0 0 1 0 1 1 1 0],2,2
13,13,[0 0 0 0 0 0 1 0 0 1 0 0],4,2
14,14,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
15,15,[0 1 0 0 0 0 1 1 1 0 0 0],2,2
16,16,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
17,17,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
18,18,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
19,19,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
20,20,[0 0 0 0 0 0 1 0 0 1 0 0],2,2
