,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[0 1 0 0 0 0 0 0 0 0 0 0],2,4
1,1,[1 0 1 0 0 0 1 0 0 0 0 1],2,2
2,2,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
3,3,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
4,4,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
5,5,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
6,6,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
7,7,[1 1 0 0 0 0 0 0 0 1 0 0],2,2
8,8,[1 1 1 0 0 0 0 0 0 0 1 0],2,2
9,9,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
10,10,[1 1 1 1 1 1 0 0 0 0 0 1],1,2
11,11,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
12,12,[1 0 0 0 0 0 0 1 0 0 0 0],2,2
13,13,[1 0 0 0 0 0 0 0 0 0 1 0],2,2
14,14,[1 1 0 0 0 0 0 0 1 1 1 0],2,2
15,15,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
16,16,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
17,17,[0 1 0 0 0 0 1 0 1 0 1 0],4,2
18,18,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
19,19,[0 1 0 0 0 0 0 0 0 1 0 0],2,2
20,20,[0 0 0 0 0 0 0 0 0 1 0 0],4,4
21,21,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
22,22,[1 0 0 0 0 0 1 0 1 1 1 0],2,2
23,23,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
24,24,[1 0 0 0 0 0 1 0 0 0 1 0],2,2
25,25,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
26,26,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
27,27,[0 1 0 0 0 0 1 0 1 0 1 0],2,2
28,28,[1 0 0 0 0 0 0 0 1 0 1 0],2,2
29,29,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
30,30,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
31,31,[1 1 1 0 1 0 1 1 0 1 1 0],2,2
32,32,[0 1 0 0 0 0 0 0 0 0 0 0],2,4
33,33,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
34,34,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
35,35,[0 1 1 0 0 0 0 0 0 0 0 0],2,2
36,36,[1 0 1 0 0 0 0 0 0 0 0 0],2,2
37,37,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
38,38,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
39,39,[1 0 1 0 0 0 1 0 0 0 1 1],2,2
40,40,[0 1 0 0 0 0 0 0 1 0 0 0],2,4
41,41,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
42,42,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
43,43,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
44,44,[0 1 0 0 0 0 1 1 1 0 0 0],2,2
45,45,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
46,46,[1 0 0 0 0 0 0 0 0 1 0 0],2,2
47,47,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
48,48,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
49,49,[1 1 0 0 0 0 0 0 1 1 1 0],2,2
50,50,[0 0 1 0 1 1 1 0 0 1 0 1],2,2
