,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[0 0 0 0 0 0 0 0 0 0 0 0],,4
1,1,[1 0 0 0 0 0 0 0 0 0 0 0],,2
2,2,[1 0 0 0 0 0 0 1 0 0 0 0],2.0,2
3,3,[1 1 0 0 0 0 0 0 0 0 0 0],,2
4,4,[1 0 1 1 0 1 0 0 0 0 0 1],,2
5,5,[1 0 0 0 0 0 0 0 0 0 0 0],,2
6,6,[1 1 0 0 0 0 0 0 0 0 0 0],,2
7,7,[0 0 0 0 0 0 1 0 0 0 0 0],,4
8,8,[0 1 0 0 0 0 0 0 0 0 0 0],,4
9,9,[0 0 0 0 0 0 0 0 0 0 0 0],,4
10,10,[1 0 0 0 0 0 0 0 1 0 1 0],,2
11,11,[0 1 0 0 0 0 0 0 0 0 0 0],,4
12,12,[0 0 0 0 0 0 0 0 0 0 0 0],,4
13,13,[1 0 0 0 0 0 0 0 0 0 0 0],,2
14,14,[1 1 1 0 1 0 1 1 0 1 1 0],,2
15,15,[0 0 0 1 0 1 0 0 0 0 0 0],2.0,2
16,16,[1 1 0 0 0 0 0 0 0 0 0 0],4.0,2
17,17,[1 1 1 1 0 1 1 1 0 0 1 1],,2
18,18,[0 0 0 0 0 0 1 0 0 0 0 0],,4
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],,4
20,20,[0 0 0 0 0 0 0 0 0 0 0 0],,4
