,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 0 0 1 0 0 0],3,1
1,1,[1 1 0 0 0 0 1 0 0 0 1 0],1,1
2,2,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
3,3,[0 1 0 0 0 0 1 0 1 0 1 0],3,1
4,4,[1 1 1 1 0 1 1 1 0 0 1 1],1,1
5,5,[0 1 0 0 0 0 1 0 0 1 0 0],3,1
6,6,[0 0 1 0 0 0 0 0 0 0 0 1],1,1
7,7,[0 0 1 0 0 0 1 0 0 0 1 0],1,1
8,8,[0 0 0 0 0 0 1 0 0 1 0 0],3,1
9,9,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
10,10,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
11,11,[0 1 0 0 0 0 0 0 1 0 1 0],1,1
12,12,[0 0 0 0 0 0 1 0 0 0 0 0],3,1
13,13,[0 1 0 0 0 0 1 0 1 0 1 0],3,1
14,14,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
15,15,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
16,16,[1 1 0 0 0 0 1 0 1 0 1 0],1,1
17,17,[1 1 0 0 0 0 1 0 1 0 1 0],1,1
18,18,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
19,19,[1 0 0 0 0 0 1 0 1 1 1 0],1,1
20,20,[1 0 0 0 0 0 1 0 0 0 1 0],1,1
21,21,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
22,22,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
23,23,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
24,24,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
25,25,[1 1 0 0 0 0 1 0 1 1 1 0],1,1
26,26,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
27,27,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
28,28,[1 1 1 0 0 0 0 0 1 0 1 0],1,1
29,29,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
31,31,[0 1 1 0 0 0 0 0 0 0 0 0],1,1
32,32,[1 0 0 0 0 0 0 0 1 0 1 1],1,1
33,33,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
34,34,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
35,35,[0 0 0 1 0 1 0 0 0 0 0 0],1,1
36,36,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
37,37,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
38,38,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
39,39,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
40,40,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
41,41,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
42,42,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
43,43,[0 1 0 0 0 0 1 1 1 0 0 0],1,1
44,44,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
45,45,[0 1 0 0 0 0 1 1 1 1 1 0],1,1
46,46,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
47,47,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
48,48,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
49,49,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
50,50,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
