,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
1,1,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
2,2,[1 1 0 0 0 0 1 0 0 0 1 0],1,1
3,3,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
4,4,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
5,5,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
6,6,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
7,7,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
8,8,[0 1 0 0 0 0 0 0 0 0 0 0],3,3
9,9,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
10,10,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
11,11,[1 1 0 0 0 0 1 0 0 0 0 0],3,1
12,12,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
13,13,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
14,14,[0 1 0 0 0 0 1 0 1 0 1 0],1,1
15,15,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
16,16,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
17,17,[0 1 0 0 0 0 0 0 1 0 0 0],1,3
18,18,[1 1 0 0 0 0 1 0 1 1 1 0],1,1
19,19,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
20,20,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
21,21,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
22,22,[1 0 1 1 0 1 0 0 0 0 0 1],1,1
23,23,[0 1 0 0 0 0 1 0 0 1 1 0],1,1
24,24,[0 1 0 0 0 0 0 0 1 0 1 0],3,3
25,25,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
26,26,[1 1 0 0 0 0 0 0 0 0 0 0],3,1
27,27,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
28,28,[0 1 0 0 0 0 1 1 1 1 1 0],1,1
29,29,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
30,30,[1 1 0 0 0 0 1 0 1 0 1 0],1,1
31,31,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
32,32,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
33,33,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
34,34,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
35,35,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
36,36,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
37,37,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
38,38,[0 1 0 0 0 0 0 0 1 0 1 0],1,3
39,39,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
40,40,[0 0 1 0 0 1 0 0 0 0 0 0],1,1
41,41,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
42,42,[0 0 0 0 0 0 0 0 1 0 0 0],1,3
43,43,[1 0 0 0 0 0 0 0 1 0 1 1],1,1
44,44,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
45,45,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
46,46,[1 0 1 0 0 0 1 0 0 0 0 1],1,1
47,47,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
48,48,[0 1 1 0 0 0 0 0 1 0 0 0],1,1
49,49,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
50,50,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
