,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 0 0 0 0 1 0 0 0 1 0],2,4
1,1,[0 0 0 1 0 1 0 0 0 0 0 0],2,1
2,2,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
3,3,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
4,4,[1 1 0 0 0 0 1 0 0 0 0 0],2,4
5,5,[1 1 0 0 0 0 1 0 0 0 0 0],2,4
6,6,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
7,7,[0 0 0 0 0 0 1 0 0 0 1 0],2,4
8,8,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
9,9,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
10,10,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
11,11,[1 0 0 0 0 0 0 1 0 0 0 0],2,2
12,12,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
13,13,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
14,14,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
15,15,[1 0 0 0 0 0 0 0 1 0 1 0],2,4
16,16,[1 1 0 0 0 0 1 0 0 0 0 0],2,4
17,17,[0 1 0 0 0 0 1 1 1 1 1 0],2,2
18,18,[1 1 0 0 0 0 0 0 1 1 1 0],2,4
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
20,20,[0 1 0 0 0 0 1 0 1 0 1 0],2,4
21,21,[0 1 1 0 0 0 0 0 0 0 0 0],2,2
22,22,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
23,23,[1 1 0 0 0 0 1 0 1 0 1 0],2,4
24,24,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
25,25,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
26,26,[0 1 1 0 0 1 1 0 0 0 0 0],2,2
27,27,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
28,28,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
29,29,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
30,30,[0 0 0 0 0 0 1 0 0 1 0 0],4,2
31,31,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
32,32,[1 1 1 0 0 0 0 0 1 0 1 0],2,2
33,33,[0 1 0 0 0 0 0 0 0 0 0 0],4,4
34,34,[0 1 0 0 0 0 1 0 0 0 1 0],2,4
35,35,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
36,36,[0 0 0 0 0 0 0 0 0 0 0 0],2,1
37,37,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
38,38,[0 1 0 0 0 0 1 0 1 0 1 0],4,4
39,39,[0 1 0 0 0 0 1 0 0 1 1 0],2,4
40,40,[1 1 1 0 0 0 0 0 0 0 1 0],2,2
41,41,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
42,42,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
43,43,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
44,44,[0 1 0 0 0 0 0 0 1 0 1 0],4,4
45,45,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
46,46,[1 0 0 0 0 0 0 0 1 0 1 1],2,4
47,47,[1 0 1 1 0 1 0 0 0 0 0 1],2,2
48,48,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
49,49,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
50,50,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
