,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[0 0 0 0 0 0 0 0 1 0 0 0],2,4
1,1,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
2,2,[0 1 0 0 0 0 0 0 1 0 0 0],2,4
3,3,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
4,4,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
5,5,[1 1 0 0 0 0 1 0 1 0 1 0],2,4
6,6,[1 1 1 0 0 0 0 0 0 0 1 0],2,2
7,7,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
8,8,[1 1 0 0 0 0 1 0 0 0 0 0],2,4
9,9,[1 1 1 0 1 0 1 1 0 1 1 0],2,2
10,10,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
11,11,[1 0 0 0 0 0 1 0 0 0 0 0],2,4
12,12,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
13,13,[1 0 0 0 0 0 1 0 0 0 1 0],2,4
14,14,[1 0 0 0 0 0 1 0 0 0 0 0],2,4
15,15,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
16,16,[0 1 0 0 0 0 1 1 1 1 1 0],2,2
17,17,[1 1 0 0 0 0 1 0 1 0 1 0],2,4
18,18,[0 0 0 1 0 0 0 0 0 0 1 0],2,1
19,19,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
20,20,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
21,21,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
22,22,[1 1 0 0 0 0 0 0 1 0 1 0],2,4
23,23,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
24,24,[0 0 0 0 0 0 1 0 1 0 1 0],2,4
25,25,[0 0 1 1 0 1 0 0 0 0 0 1],2,2
26,26,[1 0 0 0 0 0 1 0 0 1 0 0],2,4
27,27,[1 1 0 0 0 0 1 0 0 0 1 0],2,4
28,28,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
29,29,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
31,31,[1 1 0 0 0 0 1 0 0 0 0 0],4,4
32,32,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
33,33,[0 1 1 0 0 0 0 0 1 0 0 0],2,2
34,34,[1 1 0 0 0 0 1 0 1 1 1 0],2,4
35,35,[0 1 1 0 0 0 0 0 0 1 0 0],2,2
36,36,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
37,37,[0 0 0 1 0 1 0 0 0 0 0 0],2,1
38,38,[0 1 1 0 0 1 1 0 0 0 0 0],2,2
39,39,[0 1 0 0 0 0 0 0 0 1 0 0],2,4
40,40,[1 1 0 0 0 0 1 0 0 1 0 0],2,4
41,41,[1 0 1 0 0 0 1 0 0 0 0 1],2,2
42,42,[1 0 0 0 0 0 0 0 0 1 0 0],2,2
43,43,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
44,44,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
45,45,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
46,46,[0 1 0 0 0 0 1 0 1 0 1 0],4,4
47,47,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
48,48,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
49,49,[0 0 0 0 0 0 0 0 0 0 0 0],4,1
50,50,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
