,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
1,1,[1 0 0 0 0 0 0 0 1 0 0 0],4,2
2,2,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
3,3,[0 0 0 0 0 0 0 0 0 1 0 0],4,3
4,4,[0 1 0 0 0 0 1 0 1 0 1 0],4,2
5,5,[0 1 1 0 0 0 0 0 0 1 0 0],2,2
6,6,[0 1 1 1 0 1 0 1 0 0 0 1],2,1
7,7,[1 0 0 0 0 0 0 0 0 0 1 0],2,2
8,8,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
9,9,[0 1 0 0 0 0 1 1 1 0 0 0],2,2
10,10,[1 1 0 0 0 0 0 0 0 0 1 0],2,2
11,11,[0 1 0 0 0 0 0 0 0 0 0 0],2,4
12,12,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
13,13,[0 0 1 0 0 0 0 0 0 0 0 0],2,3
14,14,[0 1 0 0 0 0 0 0 1 0 0 0],2,4
15,15,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
16,16,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
17,17,[0 0 0 0 0 0 0 0 0 0 0 0],4,3
18,18,[0 1 1 0 0 1 1 0 0 0 0 0],2,2
19,19,[0 0 0 0 0 0 1 0 1 0 1 0],2,4
20,20,[0 0 0 1 0 0 0 0 0 0 1 0],2,4
21,21,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
22,22,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
23,23,[0 0 1 0 0 0 1 0 0 0 1 0],2,2
24,24,[0 0 0 0 0 0 1 0 1 0 1 0],4,4
25,25,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
26,26,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
27,27,[1 1 0 0 0 0 1 0 0 0 1 0],2,2
28,28,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
29,29,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
30,30,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
31,31,[0 1 0 0 0 0 1 0 1 0 1 0],2,2
32,32,[1 1 1 0 0 0 0 0 0 0 1 0],2,2
33,33,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
34,34,[1 1 1 0 1 0 1 1 0 1 1 0],2,2
35,35,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
36,36,[0 0 0 0 0 0 1 0 0 0 1 0],2,4
37,37,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
38,38,[0 0 0 1 0 1 0 0 0 0 0 0],2,3
39,39,[1 0 1 1 0 1 0 0 0 0 0 1],2,1
40,40,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
41,41,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
42,42,[1 1 0 0 0 0 0 0 1 1 1 0],2,2
43,43,[0 0 1 0 1 1 1 0 0 1 0 1],2,1
44,44,[1 0 0 0 0 0 0 0 0 0 1 0],2,2
45,45,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
46,46,[1 0 1 0 0 0 0 0 0 0 0 0],2,2
47,47,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
48,48,[1 1 0 0 0 0 1 0 1 0 1 0],2,2
49,49,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
50,50,[0 0 1 0 0 0 0 0 0 0 0 0],2,3
