,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
1,1,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
2,2,[0 1 0 0 0 0 0 0 0 0 0 0],2,4
3,3,[1 1 0 0 0 0 0 0 1 0 0 0],2,2
4,4,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
5,5,[0 0 0 0 0 0 0 0 1 0 0 0],2,4
6,6,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
7,7,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
8,8,[1 1 1 0 0 0 0 1 0 1 0 0],2,2
9,9,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
10,10,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
11,11,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
12,12,[0 1 1 0 0 1 1 0 0 0 0 0],2,2
13,13,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
14,14,[1 0 0 0 0 0 1 0 0 0 1 0],2,2
15,15,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
16,16,[0 0 0 0 0 0 0 0 0 0 0 0],4,3
17,17,[1 0 0 0 0 0 1 0 1 0 1 1],2,2
18,18,[0 1 0 0 0 0 0 0 0 0 0 0],2,4
19,19,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
20,20,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
21,21,[1 0 0 0 0 0 1 0 1 1 1 0],2,2
22,22,[0 0 0 0 0 0 0 0 0 0 0 0],4,3
23,23,[1 1 1 0 0 0 0 0 0 0 1 0],2,2
24,24,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
25,25,[0 1 0 0 0 0 0 0 0 0 0 0],4,4
26,26,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
27,27,[0 1 0 0 0 0 1 0 1 0 1 0],2,2
28,28,[1 1 0 0 0 0 0 0 0 0 0 0],4,2
29,29,[0 0 0 0 0 0 0 0 0 0 0 0],4,3
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],4,3
31,31,[0 0 0 0 0 0 0 0 0 0 0 0],4,3
32,32,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
33,33,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
34,34,[0 0 1 0 0 0 0 0 0 0 0 0],2,3
35,35,[1 1 0 0 0 0 0 0 0 1 0 0],2,2
36,36,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
37,37,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
38,38,[1 0 0 0 0 0 0 0 1 0 0 0],4,2
39,39,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
40,40,[0 0 0 1 0 1 0 0 0 0 0 0],2,3
41,41,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
42,42,[0 0 0 0 0 0 0 0 0 0 0 0],4,3
43,43,[1 1 0 0 0 0 1 0 1 0 1 0],2,2
44,44,[0 0 1 0 0 0 0 0 0 0 0 0],2,3
45,45,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
46,46,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
47,47,[0 1 0 0 0 0 1 0 1 0 1 0],4,2
48,48,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
49,49,[1 1 1 0 1 0 1 1 0 1 1 0],2,2
50,50,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
