,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[0 0 0 0 0 0 1 0 1 0 1 0],3,1
1,1,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
2,2,[0 1 0 0 0 0 0 0 1 0 1 0],3,1
3,3,[1 1 0 0 0 0 0 0 1 0 1 0],1,1
4,4,[1 1 1 1 1 1 0 0 0 0 0 1],0,2
5,5,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
6,6,[0 1 1 1 0 1 0 1 0 0 0 1],1,2
7,7,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
8,8,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
9,9,[1 1 0 0 0 0 0 0 0 1 0 0],1,1
10,10,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
11,11,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
12,12,[0 1 1 0 0 0 0 0 0 1 0 0],1,1
13,13,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
14,14,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
15,15,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
16,16,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
17,17,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
18,18,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
19,19,[1 0 0 0 0 0 1 0 1 0 1 1],1,1
20,20,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
21,21,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
22,22,[0 0 0 0 0 0 1 0 0 0 1 0],1,1
23,23,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
24,24,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
25,25,[1 1 1 0 1 0 1 1 0 1 1 0],1,1
26,26,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
27,27,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
28,28,[1 1 0 0 0 0 1 0 0 0 0 0],3,1
29,29,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
30,30,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
31,31,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
32,32,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
33,33,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
34,34,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
35,35,[0 0 0 0 0 0 1 0 0 1 0 0],1,1
36,36,[0 0 0 0 0 0 0 0 1 0 0 0],1,3
37,37,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
38,38,[0 0 0 1 0 1 0 0 0 0 0 0],1,1
39,39,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
40,40,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
41,41,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
42,42,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
43,43,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
44,44,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
45,45,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
46,46,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
47,47,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
48,48,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
49,49,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
50,50,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
