,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 0 0 0 0 1 1 0 1 1 1],2,2
1,1,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
2,2,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
3,3,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
4,4,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
5,5,[0 1 0 0 0 0 0 0 1 0 1 0],4,2
6,6,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
7,7,[0 1 0 0 0 0 1 1 1 0 0 0],2,2
8,8,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
9,9,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
10,10,[0 1 0 0 0 0 1 1 1 1 1 0],2,2
11,11,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
12,12,[1 1 1 0 0 0 0 1 0 1 0 0],2,2
13,13,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
14,14,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
15,15,[1 1 1 0 1 0 1 1 0 1 1 0],2,1
16,16,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
17,17,[1 1 0 0 0 0 1 0 0 0 0 0],4,2
18,18,[0 0 0 0 0 0 0 0 0 0 0 0],3,4
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
20,20,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
21,21,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
22,22,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
23,23,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
24,24,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
25,25,[0 0 0 1 0 1 0 0 0 0 0 0],2,2
26,26,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
27,27,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
28,28,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
29,29,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
31,31,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
32,32,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
33,33,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
34,34,[1 0 0 0 0 0 1 0 1 0 1 0],4,2
35,35,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
36,36,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
37,37,[0 1 0 0 0 0 0 0 1 0 0 0],2,2
38,38,[0 0 0 0 0 0 0 0 0 0 0 0],3,4
39,39,[0 1 0 0 0 0 1 0 0 1 1 0],2,2
40,40,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
41,41,[1 0 0 0 0 0 0 1 0 0 0 0],2,2
42,42,[0 0 0 1 0 0 0 0 0 0 1 0],2,2
43,43,[0 1 0 0 0 0 0 0 0 1 0 0],2,2
44,44,[1 0 0 0 0 0 1 0 0 0 1 0],2,2
45,45,[0 0 0 0 0 0 1 0 0 1 0 0],4,2
46,46,[0 1 0 0 0 0 1 0 1 0 1 0],4,2
47,47,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
48,48,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
49,49,[0 1 1 0 0 0 0 0 0 1 0 0],2,2
50,50,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
