,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 0 0 0 0 1 0],2,2
1,1,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
2,2,[0 1 0 0 0 0 1 0 1 0 1 0],4,2
3,3,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
4,4,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
5,5,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
6,6,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
7,7,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
8,8,[0 0 0 0 0 0 1 0 1 0 1 0],4,2
9,9,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
10,10,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
11,11,[0 1 0 0 0 0 1 1 1 1 1 0],2,2
12,12,[1 1 0 0 0 0 0 0 0 0 0 0],4,2
13,13,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
14,14,[0 0 0 0 0 0 1 0 0 0 0 0],2,4
15,15,[0 1 0 0 0 0 1 0 1 0 1 0],2,2
16,16,[0 1 0 0 0 0 0 0 1 0 0 0],2,2
17,17,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
18,18,[0 1 0 0 0 0 0 0 0 1 0 0],2,2
19,19,[0 1 0 0 0 0 0 0 0 1 0 0],2,2
20,20,[0 0 0 1 0 0 0 0 0 0 1 0],2,2
21,21,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
22,22,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
23,23,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
24,24,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
25,25,[0 1 0 0 0 0 0 0 1 0 1 0],4,2
26,26,[1 0 1 1 0 1 0 0 0 0 0 1],2,1
27,27,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
28,28,[1 0 0 0 0 0 0 0 0 1 0 0],2,2
29,29,[1 1 1 0 0 0 0 0 1 0 1 0],2,2
30,30,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
31,31,[1 0 0 0 0 0 0 0 1 0 0 0],4,2
32,32,[1 1 0 0 0 0 0 0 1 1 1 0],2,2
33,33,[0 0 1 0 0 0 0 0 0 0 0 1],2,2
34,34,[1 0 0 0 0 0 1 0 1 0 1 0],2,2
35,35,[0 0 0 0 0 0 1 0 1 0 1 0],2,2
36,36,[0 0 0 0 0 0 1 0 0 1 0 0],2,2
37,37,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
38,38,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
39,39,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
40,40,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
41,41,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
42,42,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
43,43,[0 1 0 0 0 0 1 0 0 1 0 0],4,2
44,44,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
45,45,[0 0 1 0 0 1 0 0 0 0 0 0],2,2
46,46,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
47,47,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
48,48,[0 0 0 0 0 0 0 0 0 0 0 0],3,4
49,49,[1 0 0 0 0 0 0 0 1 0 1 1],2,2
50,50,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
