,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
1,1,[1 1 0 0 0 0 0 0 1 0 0 0],2,2
2,2,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
3,3,[1 1 0 0 0 0 1 0 1 1 1 0],2,2
4,4,[0 0 0 0 0 0 1 0 1 0 1 0],4,2
5,5,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
6,6,[0 1 0 0 0 0 1 1 1 1 1 0],2,2
7,7,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
8,8,[0 0 0 0 0 0 1 0 0 0 0 0],4,4
9,9,[0 0 0 0 0 0 1 0 1 0 1 0],2,2
10,10,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
11,11,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
12,12,[1 0 0 0 0 0 1 0 0 1 0 0],2,2
13,13,[1 0 0 0 0 0 0 0 0 1 0 0],2,2
14,14,[0 0 1 0 1 1 1 0 0 1 0 1],2,1
15,15,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
16,16,[0 0 1 0 0 0 1 0 0 0 1 0],2,2
17,17,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
18,18,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
19,19,[1 1 0 0 0 0 1 0 0 1 0 0],2,2
20,20,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
21,21,[0 0 1 0 0 0 1 0 0 0 0 1],2,2
22,22,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
23,23,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
24,24,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
25,25,[0 0 0 0 0 0 0 0 0 0 0 0],3,4
26,26,[1 0 0 0 0 0 1 0 1 0 1 1],2,2
27,27,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
28,28,[0 0 1 1 0 1 0 0 0 0 0 1],2,1
29,29,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
30,30,[0 0 1 0 0 1 0 0 0 0 0 0],2,2
31,31,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
32,32,[1 1 0 0 0 0 0 0 1 0 1 0],2,2
33,33,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
34,34,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
35,35,[0 0 0 0 0 0 0 0 0 0 0 0],2,4
36,36,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
37,37,[1 0 1 0 0 0 1 0 0 0 0 1],2,2
38,38,[0 1 1 0 0 1 1 0 0 0 0 0],2,2
39,39,[0 1 1 0 0 0 0 0 0 0 0 0],2,2
40,40,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
41,41,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
42,42,[0 1 0 0 0 0 0 0 0 0 0 0],2,4
43,43,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
44,44,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
45,45,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
46,46,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
47,47,[0 1 0 0 0 0 0 0 0 1 0 0],2,2
48,48,[0 1 0 0 0 0 1 0 1 0 1 0],2,2
49,49,[1 0 0 0 0 0 0 0 1 0 0 0],4,2
50,50,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
