,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 0 0 0 0 0 0],1,0
1,1,[1 0 0 0 0 0 0 0 0 0 0 0],1,0
2,2,[1 0 0 0 0 0 1 0 1 0 1 0],3,0
3,3,[1 0 0 0 0 0 1 0 0 0 0 0],1,0
4,4,[0 1 0 0 0 0 1 0 1 0 1 0],1,0
5,5,[1 1 0 0 0 0 1 0 0 1 0 0],1,0
6,6,[0 0 0 0 0 0 0 0 0 0 0 0],3,0
7,7,[1 1 0 0 0 0 0 0 0 0 0 0],1,0
8,8,[1 1 0 0 0 0 0 0 1 1 1 0],1,0
9,9,[0 0 0 0 0 0 0 0 0 0 0 0],1,0
10,10,[1 0 0 0 0 0 0 0 0 0 0 0],3,0
11,11,[0 1 1 0 0 0 0 0 0 0 0 0],1,0
12,12,[1 0 0 0 0 0 0 0 0 0 0 0],1,0
13,13,[0 0 1 0 0 0 0 0 0 0 0 0],1,0
14,14,[0 1 0 0 0 0 0 0 0 0 0 0],1,0
15,15,[1 0 0 0 0 0 0 0 0 0 0 0],1,0
16,16,[1 1 0 0 0 0 0 0 1 1 1 0],1,0
17,17,[1 1 0 0 0 0 1 0 0 0 0 0],1,0
18,18,[1 0 0 0 0 0 1 0 1 1 1 0],1,0
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],1,0
20,20,[0 0 1 1 0 1 0 0 0 0 0 1],1,0
21,21,[1 1 1 0 0 0 0 0 0 0 0 0],1,0
22,22,[1 0 0 0 0 0 0 0 0 0 0 0],1,0
23,23,[1 1 0 0 0 0 1 0 0 0 1 0],1,0
24,24,[0 0 0 0 0 0 0 0 0 0 0 0],3,0
25,25,[1 0 0 0 0 0 0 0 1 0 1 0],1,0
26,26,[0 0 0 0 0 0 1 0 0 0 0 0],1,0
27,27,[1 1 0 0 0 0 0 0 0 0 0 0],1,0
28,28,[0 0 0 0 0 0 1 0 0 0 0 0],1,0
29,29,[0 1 0 0 0 0 1 1 1 1 1 0],1,0
30,30,[0 1 0 0 0 0 0 0 0 0 0 0],3,0
31,31,[0 0 0 0 0 0 0 0 0 0 0 0],3,0
32,32,[0 1 0 0 0 0 1 0 0 1 1 0],1,0
33,33,[1 1 0 0 0 0 0 0 0 0 0 0],1,0
34,34,[1 1 1 0 0 0 0 0 0 0 0 0],1,0
35,35,[0 0 0 0 0 0 1 0 0 0 1 0],3,0
36,36,[0 0 1 0 0 0 0 0 0 0 0 0],1,0
37,37,[1 0 0 0 0 0 1 0 0 0 0 0],1,0
38,38,[0 0 0 0 0 0 1 0 0 0 0 0],1,0
39,39,[1 1 0 0 0 0 0 0 0 0 0 0],1,0
40,40,[0 0 0 0 0 0 0 0 0 0 0 0],3,0
41,41,[0 0 0 0 0 0 1 0 0 0 0 0],3,0
42,42,[1 1 0 0 0 0 0 0 0 0 0 0],1,0
43,43,[1 1 0 0 0 0 1 0 0 1 0 0],1,0
44,44,[1 1 0 0 0 0 1 0 1 0 1 0],1,0
45,45,[0 0 0 0 0 0 1 0 1 0 1 0],3,0
46,46,[0 0 0 0 0 0 0 0 0 0 0 0],3,0
47,47,[0 1 0 0 0 0 0 0 1 0 0 0],1,0
48,48,[0 0 0 0 0 0 0 0 0 0 0 0],3,0
49,49,[1 0 0 0 0 0 0 0 0 0 0 0],1,0
50,50,[1 1 0 0 0 0 1 0 0 0 0 0],1,0
