,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
1,1,[1 1 0 0 0 0 1 0 0 0 1 0],1,1
2,2,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
3,3,[0 1 1 1 0 1 0 1 0 0 0 1],1,1
4,4,[0 1 0 0 0 0 1 0 0 1 1 0],1,1
5,5,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
6,6,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
7,7,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
8,8,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
9,9,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
10,10,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
11,11,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
12,12,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
13,13,[1 1 1 0 0 0 0 1 0 1 0 0],1,1
14,14,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
15,15,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
16,16,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
17,17,[1 0 1 0 0 0 1 0 0 0 1 1],1,1
18,18,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
19,19,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
20,20,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
21,21,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
22,22,[0 0 1 1 0 1 0 0 0 0 0 1],1,1
23,23,[0 1 1 0 0 1 1 0 0 0 0 0],1,1
24,24,[0 0 0 1 0 0 0 0 0 0 0 0],1,1
25,25,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
26,26,[0 0 1 0 0 1 0 0 0 0 0 0],1,1
27,27,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
28,28,[1 0 0 0 0 0 1 0 0 0 1 0],1,1
29,29,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
30,30,[0 1 0 0 0 0 1 0 1 0 1 0],1,1
31,31,[1 0 1 0 0 0 0 0 0 0 0 0],1,1
32,32,[1 1 1 0 0 0 0 0 1 0 1 0],1,1
33,33,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
34,34,[0 0 0 0 0 0 1 0 0 1 0 0],1,3
35,35,[0 0 0 0 0 0 1 0 0 0 1 0],3,1
36,36,[0 0 1 0 0 0 1 0 0 0 0 1],1,1
37,37,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
38,38,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
39,39,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
40,40,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
41,41,[1 1 0 0 0 0 0 0 0 0 0 0],3,1
42,42,[1 1 0 0 0 0 1 0 0 0 1 0],1,1
43,43,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
44,44,[1 0 0 0 0 0 0 0 1 0 0 0],3,1
45,45,[1 1 0 0 0 0 1 0 0 0 0 0],3,1
46,46,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
47,47,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
48,48,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
49,49,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
50,50,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
