,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
1,1,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
2,2,[0 1 0 0 0 0 1 0 0 1 0 0],3,1
3,3,[0 1 1 1 0 1 0 1 0 0 0 1],1,1
4,4,[0 1 0 0 0 0 0 0 1 0 0 0],1,3
5,5,[0 1 0 0 0 0 1 0 1 0 1 0],3,3
6,6,[1 0 0 0 0 0 1 0 1 0 1 0],1,3
7,7,[0 0 0 0 0 0 0 0 1 0 0 0],1,3
8,8,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
9,9,[1 0 0 0 0 0 1 0 1 1 1 0],1,3
10,10,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
11,11,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
12,12,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
13,13,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
14,14,[1 1 0 0 0 0 1 0 0 0 1 0],1,1
15,15,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
16,16,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
17,17,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
18,18,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
20,20,[1 0 0 0 0 0 0 0 1 0 1 0],1,1
21,21,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
22,22,[1 0 0 0 0 0 1 0 1 0 1 1],1,3
23,23,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
24,24,[1 1 0 0 0 0 0 0 0 1 0 0],1,1
25,25,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
26,26,[1 0 0 0 0 0 1 0 0 1 0 0],1,1
27,27,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
28,28,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
29,29,[0 1 0 0 0 0 0 0 1 0 1 0],1,1
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
31,31,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
32,32,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
33,33,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
34,34,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
35,35,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
36,36,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
37,37,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
38,38,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
39,39,[1 0 0 0 0 0 1 0 0 0 1 1],1,1
40,40,[0 0 1 0 0 1 0 0 0 0 0 0],1,1
41,41,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
42,42,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
43,43,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
44,44,[0 0 0 0 0 0 1 0 1 0 1 0],3,3
45,45,[0 0 1 0 0 0 0 0 0 0 0 1],1,1
46,46,[0 0 0 0 0 0 0 0 0 1 0 0],3,1
47,47,[0 1 0 0 0 0 1 0 0 0 1 0],1,1
48,48,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
49,49,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
50,50,[0 1 0 0 0 0 0 0 1 0 1 0],3,1
