,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
1,1,[1 0 0 0 0 0 1 0 1 0 1 0],3,1
2,2,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
3,3,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
4,4,[0 1 0 0 0 0 1 0 1 0 1 0],3,1
5,5,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
6,6,[0 1 0 0 0 0 1 0 0 0 1 0],1,1
7,7,[0 1 0 0 0 0 0 0 1 0 1 0],3,3
8,8,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
9,9,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
10,10,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
11,11,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
12,12,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
13,13,[1 0 0 0 0 0 1 0 0 0 1 0],1,1
14,14,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
15,15,[0 1 1 0 0 0 0 0 1 0 0 0],1,1
16,16,[1 1 0 0 0 0 0 0 0 0 0 0],3,1
17,17,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
18,18,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
19,19,[0 1 0 0 0 0 0 0 1 0 1 0],1,3
20,20,[1 0 1 1 0 1 0 0 0 0 0 1],1,1
21,21,[0 0 0 0 0 0 1 0 1 0 1 0],3,3
22,22,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
23,23,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
24,24,[1 1 0 0 0 0 1 1 0 1 1 1],1,1
25,25,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
26,26,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
27,27,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
28,28,[1 1 0 0 0 0 0 0 1 0 0 0],1,1
29,29,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
31,31,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
32,32,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
33,33,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
34,34,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
35,35,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
36,36,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
37,37,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
38,38,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
39,39,[0 0 0 0 0 0 1 0 0 0 1 0],1,3
40,40,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
41,41,[0 1 1 0 0 0 0 0 0 0 0 0],1,1
42,42,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
43,43,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
44,44,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
45,45,[1 1 0 0 0 0 1 0 0 0 0 0],3,1
46,46,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
47,47,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
48,48,[1 0 0 0 0 0 0 0 1 0 1 1],1,1
49,49,[1 1 0 0 0 0 1 0 1 1 1 0],1,1
50,50,[1 0 0 0 0 0 1 0 1 0 1 1],1,1
