,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 1 0 0 0 0 1 0 1 0 0],1,1
1,1,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
2,2,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
3,3,[0 0 1 0 1 1 1 0 0 1 0 1],1,1
4,4,[0 1 1 0 0 0 0 0 0 0 0 0],1,1
5,5,[0 1 0 0 0 0 1 1 0 0 1 0],1,1
6,6,[1 1 0 0 0 0 1 0 1 0 1 0],1,1
7,7,[1 0 0 0 0 0 0 0 1 0 1 0],1,1
8,8,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
9,9,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
10,10,[1 0 0 0 0 0 0 0 1 0 1 0],1,1
11,11,[0 0 0 0 0 0 1 0 0 0 0 0],3,1
12,12,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
13,13,[0 0 0 0 0 0 1 0 0 0 1 0],3,1
14,14,[1 1 0 0 0 0 1 0 1 1 1 0],1,1
15,15,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
16,16,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
17,17,[0 1 0 0 0 0 1 0 1 0 1 0],3,1
18,18,[1 0 0 0 0 0 0 0 1 0 0 0],3,1
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
20,20,[1 1 1 0 0 0 0 0 0 0 1 0],1,1
21,21,[1 0 1 0 0 0 0 0 0 0 0 0],1,1
22,22,[0 0 0 1 0 0 0 0 0 0 1 0],1,1
23,23,[0 1 0 0 0 0 1 0 1 0 1 0],1,1
24,24,[1 0 0 0 0 0 1 0 0 0 1 1],1,1
25,25,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
26,26,[1 0 0 0 0 0 1 0 1 1 1 0],1,1
27,27,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
28,28,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
29,29,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
31,31,[0 0 0 0 0 0 1 0 0 1 0 0],3,1
32,32,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
33,33,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
34,34,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
35,35,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
36,36,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
37,37,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
38,38,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
39,39,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
40,40,[0 0 1 0 0 0 1 0 0 0 1 0],1,1
41,41,[0 1 0 0 0 0 1 1 1 0 0 0],1,1
42,42,[0 1 1 0 0 0 0 0 1 0 0 0],1,1
43,43,[0 0 0 0 0 0 0 0 0 1 0 0],3,1
44,44,[0 1 0 0 0 0 0 0 1 0 1 0],3,1
45,45,[1 0 0 0 0 0 1 0 1 0 1 1],1,1
46,46,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
47,47,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
48,48,[1 0 0 0 0 0 1 0 0 0 1 0],1,1
49,49,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
50,50,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
