,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
1,1,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
2,2,[0 0 0 1 0 0 0 0 0 0 0 0],1,1
3,3,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
4,4,[0 0 0 0 0 0 1 0 1 0 1 0],1,3
5,5,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
6,6,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
7,7,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
8,8,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
9,9,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
10,10,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
11,11,[0 0 1 0 0 0 1 0 0 0 1 0],1,1
12,12,[0 1 0 0 0 0 0 0 1 0 1 0],3,1
13,13,[0 0 0 0 0 0 1 0 1 0 1 0],3,3
14,14,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
15,15,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
16,16,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
17,17,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
18,18,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
19,19,[0 0 0 0 0 0 1 0 0 0 1 0],1,3
20,20,[1 1 0 0 0 0 1 0 1 0 1 0],1,1
21,21,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
22,22,[1 0 0 0 0 0 0 1 0 0 0 0],1,1
23,23,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
24,24,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
25,25,[1 0 0 0 0 0 1 0 0 0 1 0],1,1
26,26,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
27,27,[0 0 0 0 0 0 0 0 1 0 0 0],1,3
28,28,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
29,29,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
31,31,[1 1 1 1 0 1 1 1 0 0 1 1],1,1
32,32,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
33,33,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
34,34,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
35,35,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
36,36,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
37,37,[0 1 0 0 0 0 1 0 1 0 1 0],1,1
38,38,[1 0 0 0 0 0 0 0 1 0 0 0],3,1
39,39,[0 1 0 0 0 0 1 0 0 1 1 0],1,1
40,40,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
41,41,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
42,42,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
43,43,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
44,44,[0 1 0 0 0 0 0 0 0 0 0 0],1,3
45,45,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
46,46,[0 1 1 0 0 0 0 0 1 0 0 0],1,1
47,47,[1 1 1 0 0 0 0 0 0 0 1 0],1,1
48,48,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
49,49,[1 0 0 0 0 0 0 0 1 0 1 0],1,1
50,50,[0 1 0 0 0 0 1 0 1 0 1 0],3,1
