,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
1,1,[1 0 0 0 0 0 1 0 0 0 1 0],2,2
2,2,[1 1 0 0 0 0 1 0 1 0 1 0],2,2
3,3,[1 1 0 0 0 0 0 0 1 1 1 0],2,2
4,4,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
5,5,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
6,6,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
7,7,[1 1 1 0 0 0 0 0 1 0 1 0],2,2
8,8,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
9,9,[0 0 0 0 0 0 0 0 1 0 0 0],2,4
10,10,[1 1 1 0 0 0 0 0 0 0 0 0],2,2
11,11,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
12,12,[0 0 1 0 0 0 0 0 0 0 0 0],2,2
13,13,[0 1 0 0 0 0 1 1 1 0 0 0],2,2
14,14,[0 1 1 0 0 1 1 0 0 0 0 0],2,2
15,15,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
16,16,[0 1 0 0 0 0 1 0 1 0 1 0],4,2
17,17,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
18,18,[1 0 0 0 0 0 0 1 0 0 0 0],2,2
19,19,[0 0 0 0 0 0 1 0 0 0 1 0],4,2
20,20,[0 0 0 0 0 0 1 0 0 0 0 0],2,2
21,21,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
22,22,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
23,23,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
24,24,[1 1 0 0 0 0 1 0 0 0 1 0],2,2
25,25,[0 0 0 0 0 0 1 0 0 1 0 0],2,4
26,26,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
27,27,[1 0 1 1 0 1 0 0 0 0 0 1],2,2
28,28,[1 0 0 0 0 0 1 0 0 1 0 0],2,2
29,29,[0 0 0 0 0 0 1 0 0 0 1 0],2,2
30,30,[0 1 0 0 0 0 0 0 1 0 1 0],4,2
31,31,[1 0 0 0 0 0 0 0 0 1 0 0],2,2
32,32,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
33,33,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
34,34,[0 1 0 0 0 0 0 0 0 0 0 0],2,2
35,35,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
36,36,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
37,37,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
38,38,[0 0 0 0 0 0 0 0 0 0 0 0],4,4
39,39,[1 0 0 0 0 0 1 0 0 0 0 0],2,2
40,40,[0 0 1 0 0 0 1 0 0 0 0 1],2,2
41,41,[0 1 0 0 0 0 0 0 0 0 0 0],4,2
42,42,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
43,43,[0 0 0 0 0 0 1 0 0 0 0 0],4,2
44,44,[1 0 0 0 0 0 0 0 1 0 1 1],2,2
45,45,[1 1 0 0 0 0 1 0 0 0 0 0],2,2
46,46,[0 0 0 0 0 0 0 0 0 0 0 0],3,4
47,47,[1 0 0 0 0 0 0 0 0 0 0 0],4,2
48,48,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
49,49,[1 1 0 0 0 0 0 0 0 0 0 0],2,2
50,50,[1 0 0 0 0 0 0 0 0 0 0 0],2,2
