,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
1,1,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
2,2,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
3,3,[0 0 1 0 0 0 1 0 0 0 0 1],1,1
4,4,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
5,5,[1 0 0 0 0 0 0 0 0 0 1 0],1,1
6,6,[1 0 0 0 0 0 1 0 1 0 1 0],1,3
7,7,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
8,8,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
9,9,[1 1 0 0 0 0 0 0 0 0 1 0],1,1
10,10,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
11,11,[0 1 1 0 0 0 0 0 0 1 0 0],1,1
12,12,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
13,13,[0 1 1 0 0 0 0 0 1 0 0 0],1,1
14,14,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
15,15,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
16,16,[0 0 1 0 0 0 0 0 0 0 0 1],1,1
17,17,[1 1 0 0 0 0 0 0 1 0 0 0],1,1
18,18,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
19,19,[1 0 0 0 0 0 1 0 1 1 1 0],1,1
20,20,[1 1 0 0 0 0 1 0 0 0 0 0],3,1
21,21,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
22,22,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
23,23,[0 0 0 0 0 0 1 0 0 0 0 0],1,3
24,24,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
25,25,[0 0 0 0 0 0 1 0 0 1 0 0],1,3
26,26,[0 0 0 1 0 1 0 0 0 0 0 0],1,1
27,27,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
28,28,[1 1 0 0 0 0 0 0 0 0 0 0],3,1
29,29,[0 0 0 0 0 0 1 0 0 0 0 0],3,3
30,30,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
31,31,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
32,32,[1 1 1 0 0 0 0 0 1 0 1 0],1,1
33,33,[0 1 0 0 0 0 0 0 1 0 1 0],1,3
34,34,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
35,35,[0 0 0 0 0 0 0 0 0 0 0 0],2,3
36,36,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
37,37,[0 1 1 0 0 0 0 0 0 0 0 0],1,1
38,38,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
39,39,[0 1 0 0 0 0 1 0 1 0 1 0],3,1
40,40,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
41,41,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
42,42,[0 1 0 0 0 0 0 0 1 0 1 0],3,3
43,43,[0 1 0 0 0 0 1 1 1 0 0 0],1,1
44,44,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
45,45,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
46,46,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
47,47,[1 1 1 0 0 0 0 1 0 1 0 0],1,1
48,48,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
49,49,[1 0 0 0 0 0 0 0 1 0 1 0],1,1
50,50,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
