,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 1 0 0 0 1 0],1,1
1,1,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
2,2,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
3,3,[0 1 0 0 0 0 0 0 0 1 0 0],1,1
4,4,[0 1 1 0 0 0 0 0 0 0 0 0],1,1
5,5,[0 1 0 0 0 0 0 0 0 1 0 0],1,1
6,6,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
7,7,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
8,8,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
9,9,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
10,10,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
11,11,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
12,12,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
13,13,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
14,14,[0 1 0 0 0 0 1 0 0 1 0 0],3,1
15,15,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
16,16,[0 0 0 0 0 0 0 0 1 0 0 0],1,3
17,17,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
18,18,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
20,20,[0 1 0 0 0 0 0 0 1 0 1 0],1,3
21,21,[0 0 1 0 0 0 0 0 0 0 0 0],1,1
22,22,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
23,23,[1 1 0 0 0 0 1 0 0 1 0 0],1,1
24,24,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
25,25,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
26,26,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
27,27,[0 0 0 1 0 1 0 0 0 0 0 0],1,1
28,28,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
29,29,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
30,30,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
31,31,[1 1 0 0 0 0 1 0 0 0 1 0],1,1
32,32,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
33,33,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
34,34,[0 0 0 0 0 0 1 0 0 0 1 0],3,1
35,35,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
36,36,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
37,37,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
38,38,[1 1 1 1 0 1 1 1 0 0 1 1],1,1
39,39,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
40,40,[0 0 1 0 1 1 1 0 0 1 0 1],1,1
41,41,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
42,42,[1 0 0 0 0 0 1 0 0 1 0 0],1,1
43,43,[0 0 0 0 0 0 1 0 0 0 0 0],1,1
44,44,[1 0 0 0 0 0 0 1 0 0 0 0],1,1
45,45,[1 0 0 0 0 0 0 0 1 0 1 0],1,1
46,46,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
47,47,[1 0 1 0 0 0 1 0 0 0 0 1],1,1
48,48,[0 0 0 0 0 0 1 0 0 0 0 0],3,1
49,49,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
50,50,[1 1 0 0 0 0 1 0 1 1 1 0],1,1
