,index,Alignment_Factor,Alignment,predicted_Alignment
0,0,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
1,1,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
2,2,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
3,3,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
4,4,[0 0 0 0 0 0 1 0 0 0 0 0],1,1
5,5,[1 0 0 0 0 0 0 0 0 1 0 0],1,1
6,6,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
7,7,[1 1 0 0 0 0 0 0 1 0 1 0],1,1
8,8,[1 1 1 0 0 0 0 0 0 0 0 0],1,1
9,9,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
10,10,[0 1 0 0 0 0 0 0 1 0 0 0],1,1
11,11,[1 0 0 0 0 0 1 0 0 1 0 0],1,1
12,12,[0 1 0 0 0 0 0 0 0 0 0 0],3,1
13,13,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
14,14,[0 1 0 0 0 0 0 0 0 1 0 0],1,1
15,15,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
16,16,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
17,17,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
18,18,[0 1 0 0 0 0 1 0 0 1 1 0],1,1
19,19,[0 0 0 0 0 0 0 0 0 0 0 0],1,3
20,20,[0 1 0 0 0 0 0 0 0 1 0 0],1,1
21,21,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
22,22,[0 0 1 1 0 1 0 0 0 0 0 1],1,1
23,23,[1 0 0 0 0 0 0 0 0 0 0 0],3,1
24,24,[1 0 0 0 0 0 1 0 1 0 1 1],1,1
25,25,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
26,26,[1 1 1 1 0 1 1 1 0 0 1 1],1,1
27,27,[0 1 0 0 0 0 1 0 0 1 0 0],3,1
28,28,[1 0 1 1 0 1 0 0 0 0 0 1],1,1
29,29,[1 0 0 0 0 0 1 0 0 0 0 0],1,1
30,30,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
31,31,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
32,32,[1 1 0 0 0 0 0 0 1 1 1 0],1,1
33,33,[0 0 1 0 1 1 1 0 0 1 0 1],1,1
34,34,[0 1 0 0 0 0 1 1 1 1 1 0],1,1
35,35,[1 0 0 0 0 0 0 0 0 0 0 0],1,1
36,36,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
37,37,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
38,38,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
39,39,[1 1 1 0 1 0 1 1 0 1 1 0],1,1
40,40,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
41,41,[1 1 0 0 0 0 1 0 0 0 0 0],1,1
42,42,[0 0 0 0 0 0 1 0 0 0 0 0],3,1
43,43,[0 1 0 0 0 0 0 0 0 0 0 0],1,1
44,44,[0 1 1 0 0 0 0 0 1 0 0 0],1,1
45,45,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
46,46,[0 1 0 0 0 0 0 0 1 0 1 0],3,1
47,47,[0 0 0 1 0 0 0 0 0 0 0 0],1,1
48,48,[1 1 0 0 0 0 0 0 0 0 0 0],1,1
49,49,[0 0 0 0 0 0 0 0 0 0 0 0],3,3
50,50,[1 0 0 0 0 0 1 0 0 0 1 1],1,1
